step,rank,full_step_ns,advance_ns,observables_ns,visit_ns,evidence_resources_ns,csv_ns,checkpoint_ns,candidate_ns,state_copy_ns,velocity_halo_ns,thermo_ns,boundary_derived_ns,flux_ns,certificate_ns,residual_ns,equivalence_hash_ns,schur_prepare_ns,krylov_ns,recovery_ns,baseline_evaluations,extrapolation_evaluations,ladder_evaluations,incomplete_evaluations,rejected_extrapolations,reported_collective_subtotal,structured_control,ibm_control,pressure_calls,pressure_prepare_ns,pressure_solve_ns,pressure_close_ns,diagonal_calls,diagonal_prepare_ns,diagonal_solve_ns,diagonal_close_ns,spatial_calls,spatial_prepare_ns,spatial_solve_ns,spatial_close_ns,A_apply_ns,M_apply_ns,arnoldi_dot_ns,arnoldi_reduce_ns,arnoldi_update_ns,final_momentum_ns,terminal_metrics_ns,boundary_ledger_ns,structured_wait_ns,structured_control_ns,dropped_loops,scalar_remap_ns,scalar_coupling_sweeps,scalar_remap_iterations
1009,49,8505014545,8494423419,10106381,50,384242,100423,30,1989171631,510560,92120993,185401956,473919212,406404337,153494688,547844915,129455543,208140675,3426508496,15924397,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76268129,2432558523,13303084,1,131872546,993949973,2621313,1241223630,1693486856,107322341,105028841,55297995,194102282,5034360,31762419,344652172,290181644,0,0,0,0
1009,50,8505016246,8494415349,10114081,40,384242,102503,31,1989541557,439084,92195025,185395290,473932819,406640995,153239620,547645188,130032676,208156544,3426546888,15822323,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76221046,2432632866,13210140,1,131935498,993914022,2612183,1264564779,1698526206,104923013,79447323,50533540,194137693,5002169,31758739,334644557,266258535,0,0,0,0
1009,51,8505014775,8494418149,10111141,50,385892,99513,30,1988382681,473875,92168254,186364740,472953202,406814369,153068225,547877426,128645348,208137985,3426546909,15885064,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76266489,2432544814,13315782,1,131871496,994002095,2569282,1057194759,1699727395,97976339,244310236,53576979,194103982,5032840,31762169,354653401,348271591,0,0,0,0
1009,52,8505014396,8494411419,10118051,50,383692,101144,40,1990410693,475156,92165594,184315895,475002264,406081238,153793147,547706380,130850589,208154905,3426454533,15911996,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76224597,2432519121,13310173,1,131930308,993935412,2601823,1287629659,1695280901,109777820,59302965,51734007,194135543,5005569,31757099,315180813,255518359,0,0,0,0
1009,53,8505014485,8494418559,10110891,40,384512,100443,40,1991128448,455093,92173826,184954134,474363785,406697946,153205180,547856806,131406614,208144155,3426496236,15929976,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76275099,2432569204,13283132,1,131869056,993927032,2646844,1278174824,1692223517,109370912,71187666,55079524,194102492,5034830,31766089,334747286,260767225,0,0,0,0
1009,54,8505017095,8494414469,10116381,40,384152,102024,29,1989211758,476724,92178546,185629516,473699502,406599133,153264563,547702739,129638264,208148145,3426440075,15931506,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76209967,2432509762,13338184,1,131938178,993930313,2593322,1235234349,1692244941,112520448,100987444,54837290,194141133,5000459,31757329,321166462,272904342,0,0,0,0
1009,55,8505016406,8494418769,10110801,50,385632,101114,40,1990767204,468513,92168537,184103297,475210912,406552742,153342004,547879865,131027824,208142905,3426504907,15919876,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76271059,2432531853,13324454,1,131871846,993973054,2595422,1247383354,1691865698,110406093,90572482,54766345,194104742,5032690,31761949,335181075,279461116,0,0,0,0
1009,56,8505015706,8494413749,10114061,50,384552,103263,31,1985429546,474586,92176755,182731194,476573363,408319288,151566898,547689599,125871542,208132154,3426349203,16035000,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76208146,2432407800,13442788,1,131924008,993941403,2592212,1240642920,1692169619,107978209,94387366,53041589,194142213,4995699,31751879,344266379,301659832,0,0,0,0
1009,57,8505013535,8494412959,10114731,40,384922,100853,30,1985603434,479325,92166167,182549387,476756881,407723917,152176737,547866758,125853679,208157267,3426424494,15998818,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76281841,2432440700,13414346,1,131875426,993983794,2584472,1234779588,1697509731,106110663,98161031,51435671,194109862,5023900,31757808,351238997,301172021,0,0,0,0
1009,58,8505015316,8494412619,10116301,50,384402,101913,31,1985528019,487135,92157924,180995368,478311392,408200394,151679381,547680267,125990248,208125915,3426392253,15992638,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76199497,2432454580,13405996,1,131926418,993937673,2586642,1207599454,1698625307,114659668,116943773,55762309,194139963,4998449,31760879,344758356,303328777,0,0,0,0
1009,59,8505013264,8494408188,10117591,40,384982,102423,40,1985693775,439574,92198219,183377992,475932183,408588960,151303255,547873258,125946683,208137747,3426352232,16072610,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76268661,2432408109,13449707,1,131869086,993944123,2622903,1228681302,1698594392,117411854,90257912,54415061,194109552,5023610,31760038,338270397,302166112,0,0,0,0
1009,60,8505015416,8494407729,10121091,40,384372,102144,40,1985379483,498148,92164783,183618261,475679818,408754750,151143655,547720032,125771196,208118954,3426389174,15993418,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76197686,2432454121,13396656,1,131921268,993935053,2596762,1229784672,1697215852,112554992,92200016,54532683,194146003,4994359,31762059,227379809,297074711,0,0,0,0
1009,61,8505013085,8494412759,10115411,50,384372,100463,30,1985882072,447254,92184015,182591251,476718729,408372218,151535388,547852496,126153659,208150796,3426366633,16063569,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76279890,2432407270,13452646,1,131870906,993959363,2610923,1229069654,1696883468,109098891,97195411,53221682,194108802,5023770,31756188,343459797,304558524,0,0,0,0
1009,62,8505015435,8494408959,10119761,50,385522,101114,29,1985567649,477892,92191059,182430765,476873664,408320368,151562247,547718169,125966126,208123346,3426384302,15991639,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76196328,2432454299,13400547,1,131927018,993930003,2591092,1235003400,1695301683,110007730,93858312,54507721,194141843,4996759,31752568,329144557,306432235,0,0,0,0
1009,63,8505013985,8494407939,10121661,40,383892,100423,30,1985786170,471746,92166277,184753528,474558968,408609288,151291388,547867707,126040116,208149256,3426397993,16028839,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76280350,2432447610,13413546,1,131868906,993950383,2615293,1226477727,1698447945,111337081,93848794,54953014,194110242,5023590,31764529,356017500,330910816,0,0,0,0
1009,64,8505017375,8494406169,10128211,70,382182,100614,129,1990003143,354481,92213517,185027007,474264840,406620014,153264721,547722460,130508270,208112523,3426515559,15852973,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76187325,2432588566,13253151,1,131925198,993926993,2599822,1235045495,1699149808,111345148,97078727,56796148,194157714,4985498,31758849,270641065,303139665,0,0,0,0
1009,65,8505014715,8494405649,10128841,50,379992,100153,30,1990545840,325499,92179665,185132961,474189798,406778430,153121935,547891927,130884042,208097483,3426609901,15831113,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76234218,2432610965,13253391,1,131863265,993998936,2577722,1246337791,1690451060,111590048,99012980,56470916,194105242,5033430,31765209,323222463,282008578,0,0,0,0
1009,66,8505014936,8494402479,10130771,40,381012,100603,31,1990682522,328279,92222036,186235116,473075373,406712729,153164069,547702990,131215140,208104313,3426506978,15866222,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76187235,2432560525,13282270,1,131917078,993946453,2583952,1259791906,1695812767,111340733,75593287,50079227,194151544,4990878,31760919,282612390,269530692,0,0,0,0
1009,67,8505014435,8494392588,10140842,50,380912,100003,40,1991615185,315079,92221287,185862593,473439586,407029706,152861039,547904678,131946604,208124585,3426523996,15888194,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76260219,2432531592,13306632,1,131864366,993992404,2581562,1025238452,1705201101,96236453,264014523,52621597,194105092,5032730,31765879,301174991,358722045,0,0,0,0
1009,68,8505017066,8494405879,10129011,280,380572,101293,31,1990445816,353200,92218117,185092410,474201140,406484200,153390024,547730411,130950482,208088264,3426549058,15848464,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76168566,2432606695,13260292,1,131919698,993942363,2588172,1271361404,1694131870,112043764,71530588,49257927,194152754,4992818,31758129,278347804,248683851,0,0,0,0
1009,69,8505013385,8494426109,10107511,40,379312,100383,30,1990216637,295479,92215886,184348017,474966663,406494760,153414124,547916958,130537940,208114675,3426514157,15902364,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76251899,2432547153,13293062,1,131862776,993967004,2609302,1279950309,1691195787,109143648,68072876,54292118,194103882,5032790,31765689,308071648,263305376,0,0,0,0
1009,70,8505016755,8494404098,10131002,200,381182,100244,29,1988938065,338172,92258036,184901705,474401604,406320836,153544571,547729479,129417454,208108865,3426509246,15856644,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76188467,2432556483,13278932,1,131920398,993952763,2577712,1236449600,1692367629,115080661,96851900,54709062,194154604,4988968,31760499,289130076,278890678,0,0,0,0
1009,71,8505017215,8494402038,10131522,70,381652,101893,40,1990332581,316131,92203698,184090017,475227052,406929554,152979052,547909197,130663752,208102324,3426520738,15870002,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76241388,2432514993,13299621,1,131860936,994005745,2570381,1232727619,1694169030,111418922,103077292,57200153,194104502,5032080,31765879,291427945,263127229,0,0,0,0
1009,72,8505016145,8494399119,10134241,60,381562,101134,29,1985535850,318560,92241767,182311503,476978014,408037961,151845105,547762033,125993197,208102602,3426352582,16033200,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76184065,2432427310,13424507,1,131918537,993925272,2608693,1228980960,1685918023,117219887,101175501,54609352,194154824,4991948,31750359,328449435,301013031,0,0,0,0
1009,73,8505016336,8494417099,10114831,50,382832,101493,31,1986033417,325952,92210025,181622459,477687801,407893553,152003001,547915758,126329956,208103334,3426500996,15944435,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76238498,2432479401,13393004,1,131864836,994021595,2551431,1229119058,1692633437,110773773,105119569,53813895,194109392,5026120,31761489,318612860,286536671,0,0,0,0
1009,74,8505015665,8494418149,10114821,40,382212,100403,40,1985739026,332562,92218826,181933647,477364111,408147753,151728242,547726201,126251414,208106493,3426413805,15974107,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76178245,2432478422,13380845,1,131928248,993935383,2593262,1239245949,1698523674,110805274,87365899,49494255,194169074,4978678,31759119,312330162,298571802,0,0,0,0
1009,75,8505015905,8494415729,10115641,60,382992,101443,40,1985843269,316712,92208976,181776431,477530245,408069061,151837625,547899388,126176310,208133124,3426381994,16013157,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76270318,2432412560,13410095,1,131862806,993969434,2603062,1219071344,1695309599,116578398,103349294,56935654,194108982,5025610,31766529,319927078,308208867,0,0,0,0
1009,76,8505016495,8494398869,10135711,50,381762,100074,29,1985927693,332638,92235367,182225819,477061791,408030688,151854566,547750942,126412850,208119974,3426449406,15923425,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76204406,2432475442,13363094,1,131915568,993973964,2560331,1207969736,1694066109,117875616,105584128,58834095,194163314,4988049,31746068,304469723,308537608,0,0,0,0
1009,77,8505015245,8494400688,10129982,40,384022,100473,40,1985990196,317419,92202688,183651181,475655179,407633153,152274072,547910067,126296494,208080153,3426416845,16039699,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76215607,2432454691,13429016,1,131864546,993962154,2610683,1231896797,1699249423,118163763,84538794,55627986,194109412,5026710,31760909,321689093,307647327,0,0,0,0
1009,78,8505016365,8494400208,10134042,50,382092,99944,29,1985726395,296130,92252736,183505040,475788541,407617465,152257158,547731471,126236424,208144313,3426310580,16018911,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76227336,2432385488,13418158,1,131916977,993925092,2600753,1220161095,1698944091,108041145,104209560,53747273,194164864,4977458,31754859,318997984,306360412,0,0,0,0
1009,79,8505015495,8494398448,10132192,90,384202,100523,40,1986024817,328089,92216479,182715821,476596187,408343378,151566640,547918935,126301036,208087411,3426502508,15931315,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76224415,2432491423,13369904,1,131862996,994011085,2561411,1206632025,1696754969,114238307,115796263,55176981,194109722,5025640,31761999,320430506,329684377,0,0,0,0
1009,80,8505012055,8494389957,10140792,50,380582,100634,40,1991011535,390133,92201625,186046049,473261619,406963276,152895588,547734512,131500110,208122344,3426518848,15868054,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76190676,2432548924,13307053,1,131931668,993969924,2561001,1240136638,1698444255,117548399,80764842,53199761,194142413,5003579,31750169,363568093,295712563,0,0,0,0
1009,81,8505014955,8494411729,10118011,50,384682,100453,30,1988459133,373610,92183998,185146250,474171219,406543690,153337635,547887736,128790122,208116925,3426539888,15897044,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76253359,2432527763,13336203,1,131863566,994012125,2560841,1250113145,1693987585,113252126,83118051,50531357,194100932,5037290,31758529,362851200,275964901,0,0,0,0
1009,82,8505014296,8494394818,10136342,50,382002,101053,31,1990356962,370222,92191157,184788017,474544141,407134302,152725152,547695948,130890674,208097442,3426626631,15774902,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76169084,2432667648,13204420,1,131928358,993958983,2570482,1237017459,1700358486,110544425,93810953,54127935,194138323,5005999,31752228,359148544,255722298,0,0,0,0
1009,83,8505015375,8494390068,10139742,50,384912,100563,40,1990465837,346201,92204836,184962708,474350783,406677256,153194927,547922517,130785888,208119335,3426533077,15900556,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76254559,2432544133,13317294,1,131864776,993988944,2583262,1269347537,1694537055,112528433,71232151,53621864,194103982,5033520,31768289,382186758,263809911,0,0,0,0
1009,84,8505016636,8494394658,10139682,50,381292,100923,31,1989612401,389672,92196236,186127822,473184397,406830060,153031504,547724882,130106685,208115515,3426545659,15846453,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76191478,2432570444,13284482,1,131924037,993975215,2561971,1260449252,1695996333,108163482,77965575,56497664,194137513,5006399,31752108,355859046,254843230,0,0,0,0
1009,85,8505012865,8494410989,10118311,50,382062,101423,30,1989703413,354140,92201396,185167705,474149817,406803999,153083007,547904504,130019235,208126754,3426528227,15912036,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76261888,2432541403,13324474,1,131864866,993986824,2587562,1250864553,1698740949,113708764,75109782,53540113,194102212,5037550,31763879,369973092,263387066,0,0,0,0
1009,86,8505016776,8494389798,10144252,70,382372,100253,31,1989098574,366190,92222789,185262493,474072075,406301076,153540680,547730071,129580079,208110105,3426513097,15889125,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76180397,2432533793,13338084,1,131929708,993979304,2551041,1227888456,1693410136,111328872,104633691,55135972,194144343,5001239,31751328,365426995,268037210,0,0,0,0
1009,87,8505013185,8494413619,10119061,50,381092,99333,30,1991250352,362751,92192005,185544104,473772456,406283812,153596933,547926588,131555463,208129904,3426541398,15886206,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76263788,2432542784,13314154,1,131866116,993998614,2572052,1231787275,1693009463,113044364,103743262,53399399,194100852,5037080,31757589,384621964,272232716,0,0,0,0
1009,88,8505015646,8494399769,10133391,60,380922,101464,40,1985499925,338600,92210808,181377520,477932356,408358199,151505009,547743637,126000978,208085933,3426301590,16098142,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76184056,2432369627,13495370,1,131901877,993931963,2602772,1204240307,1693217803,114066297,121939521,55425297,194139493,5003199,31755549,381091054,287886084,0,0,0,0
1009,89,8505013895,8494393048,10134752,50,385572,100433,40,1985542783,360681,92179325,181250727,478075714,407835202,152049841,547901337,125845553,208136246,3426442716,16002586,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76268360,2432434311,13439165,1,131867886,994008405,2563421,1206863826,1694531407,113874426,115311556,56051310,194107282,5031790,31751708,356945068,303416999,0,0,0,0
1009,90,8505015446,8494393278,10139812,50,381422,100853,31,1986041234,347118,92212577,183818989,475489979,407679298,152184406,547721022,126549254,208105423,3426348032,16046661,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76172435,2432425830,13436758,1,131932988,993922202,2609903,1226231436,1697599894,114462302,93227893,53039311,194142573,4999389,31761079,357189708,292117700,0,0,0,0
1009,91,8505013585,8494398498,10128962,40,386082,99963,40,1986203520,342260,92206497,182929930,476393992,408253765,151627149,547906705,126512892,208131286,3426386364,16045959,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76265840,2432413690,13452487,1,131865446,993972674,2593472,1219225235,1696207584,115515085,100962675,49828214,194105372,5031590,31760949,361199153,307459034,0,0,0,0
1009,92,8505015675,8494415869,10116471,50,382232,101024,29,1986182940,343949,92221639,182978401,476327157,407732228,152140166,547745492,126667887,208115963,3426363083,16032459,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76190346,2432401599,13458227,1,131925617,993961484,2574232,1191028835,1695667217,114760852,125880177,55777526,194145833,4995049,31765319,355783219,311654089,0,0,0,0
1009,93,8505013935,8494394548,10134522,40,384432,100363,30,1986330624,300510,92225397,184013677,475308843,407579685,152307810,547902966,126662819,208123985,3426413833,16032130,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76258519,2432439189,13434098,1,131865466,993974644,2598032,1219120111,1696665809,118275922,94181332,50437642,194106362,5032010,31757438,341821565,315513427,0,0,0,0
1009,94,8505015505,8494398148,10132352,50,385492,99423,40,1986014666,350640,92227186,182120566,477193332,407952128,151899999,547742599,126505124,208092425,3426378863,16013009,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76156607,2432429790,13437607,1,131935818,993949073,2575402,1187167083,1699220649,115025514,125765649,56092142,194141093,5000019,31760479,347204057,308691861,0,0,0,0
1009,95,8505014045,8494392968,10134852,50,386572,99573,30,1986097957,354580,92168445,181710872,477623159,408137471,151746923,547925628,126402117,208140896,3426425464,16009277,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76277470,2432430399,13434706,1,131863426,993995065,2574571,1193246943,1698358936,113491455,124367133,55913039,194107732,5031630,31761189,371047764,336088691,0,0,0,0
1009,96,8505016186,8494418059,10114081,50,383682,100283,31,1990333194,390234,92226127,184335724,474945314,406503541,153410844,547666910,130827820,208091575,3426564958,15818362,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76168177,2432600764,13259241,1,131923398,993964194,2559121,1241840499,1698768616,110508486,89775973,55662602,194139653,5003459,31759249,281721709,303073404,0,0,0,0
1009,97,8505014055,8494397868,10132682,40,383242,100183,40,1988666130,405815,92191033,184842922,474453896,406329207,153608031,547841355,128962159,208101913,3426571139,15867993,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76239457,2432590085,13275561,1,131862456,993981054,2592432,1248377719,1696997985,111238640,82331485,52344787,194099012,5037180,31762949,202601902,266986141,0,0,0,0
1009,98,8505015895,8494395548,10136252,60,383212,100794,29,1990887259,385561,92241629,185134789,474166560,406226840,153690095,547643176,131374679,208100835,3426525796,15857524,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76176987,2432576833,13283122,1,131923848,993948963,2574402,1238873890,1697119498,108880064,95378567,54380311,194141323,4999409,31756179,250305453,266158254,0,0,0,0
1009,99,8505014275,8494395808,10133622,120,384292,100403,30,1990401495,365860,92224777,184909604,474398716,406762670,153178776,547858945,130668675,208079574,3426624321,15805701,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76218558,2432609446,13248100,1,131861016,994014875,2557601,1236948320,1696511485,118065201,91766462,51804947,194105892,5029520,31767389,285676422,266145772,0,0,0,0
1009,100,8505015446,8494396058,10135302,50,383012,100993,31,1989879538,414876,92214174,185869924,473421806,406152158,153766307,547672818,130337896,208072983,3426543688,15855744,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76154105,2432579964,13291853,1,131918878,993963724,2563891,1262356335,1689734920,113920455,74830443,53538925,194138183,5006829,31758489,263290983,271585854,0,0,0,0
1009,101,8505014175,8494400848,10131402,50,383772,98073,30,1990314853,388052,92212328,185114658,474176361,406807819,153140326,547850445,130600521,208093103,3426546927,15893706,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76229957,2432537742,13329655,1,131863146,994009185,2564051,1236530539,1697228906,113278432,91036250,56258087,194102282,5033800,31756828,281506236,270954902,0,0,0,0
1009,102,8505015935,8494387268,10144482,50,383242,100864,29,1990567130,404333,92229368,185834270,473468497,406436127,153466849,547665558,131036567,208101674,3426678803,15703348,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76172886,2432709519,13148197,1,131928788,993969284,2555151,1233223442,1697732956,112758092,94431579,58180176,194147384,4995778,31758449,264809199,261240986,0,0,0,0
1009,103,8505014285,8494415099,10113721,50,385142,100243,30,1990487948,374632,92228047,185135421,474171058,406328955,153624402,547843376,130752817,208096796,3426584678,15859293,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76235060,2432576923,13294832,1,131861736,994007755,2564461,1255051588,1693552740,107223185,80300898,52279947,194104312,5030290,31770509,301245542,274012782,0,0,0,0
1009,104,8505014936,8494415379,10114301,50,384362,100804,40,1985792007,383082,92217897,182940849,476352048,407691960,152229556,547662109,126280896,208097223,3426397613,15993980,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76175695,2432481691,13380187,1,131921528,993915922,2613793,1228994374,1692519869,111543710,99788789,54404626,194146564,4998768,31751819,328784146,302043312,0,0,0,0
1009,105,8505013025,8494396238,10131432,60,385282,99983,30,1986292117,432505,92201215,183239210,476033269,407813812,152128126,547833573,126570245,208091255,3426421813,16041709,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76228569,2432432109,13458357,1,131862686,993989704,2583352,1207460189,1695117935,113841337,114950383,54545118,194105592,5031850,31760839,314461961,303509147,0,0,0,0
1009,106,8505015005,8494396648,10133002,50,384462,100663,180,1986099909,378263,92218798,181817763,477469061,408315328,151603890,547651728,126619135,208101684,3426408755,15967387,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76170246,2432459721,13393926,1,131931438,993949034,2573461,1208447037,1698995767,114905458,110954086,54663460,194151554,4994968,31751879,304314925,296226978,0,0,0,0
1009,107,8505013665,8494396468,10131352,60,385922,99823,40,1986288115,356022,92260328,183127857,476152822,408212812,151730185,547833344,126576696,208107456,3426430372,16008589,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76241790,2432482139,13390896,1,131865666,993948233,2617693,1220417106,1700168711,118173478,93847430,54955425,194105502,5027670,31764329,306735472,299167555,0,0,0,0
1009,108,8505015556,8494396799,10133701,50,384142,100833,31,1986298131,410452,92232989,182661871,476603524,407926105,152005462,547672779,126756771,208111605,3426432454,15957707,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76192437,2432481711,13376205,1,131919168,993950743,2581502,1206688021,1692546294,116287498,115395454,52781882,194153274,4992718,31752319,302295807,308885919,0,0,0,0
1009,109,8505013645,8494401639,10127141,50,384142,100633,40,1986161193,385883,92221864,181541308,477731021,408044270,151910917,547830276,126468130,208102354,3426462536,15993848,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76239238,2432476292,13406866,1,131863116,993986244,2586982,1196940506,1696256814,115173040,117564448,55936975,194104692,5031130,31766179,296863334,312473632,0,0,0,0
1009,110,8505015166,8494396148,10133552,50,384742,100643,31,1985540019,424494,92194605,182276181,477006526,407606156,152309472,547671747,126010418,208114144,3426329662,16044280,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76182916,2432421980,13431057,1,131931228,993907682,2613223,1207155172,1699120892,113714534,111886583,51525037,194151634,4986028,31759499,295953740,315113058,0,0,0,0
1009,111,8505013145,8494396378,10131112,70,386062,99493,30,1986080637,378463,92189145,182398164,476907523,407997299,151962769,547838966,126374657,208113725,3426361001,16076411,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76248869,2432434049,13430917,1,131864856,993926952,2645494,1222287754,1700300806,118489553,90019002,50866171,194105512,5028270,31764419,326191648,333835665,0,0,0,0
1009,112,8505011155,8494376977,10149232,40,383762,101113,31,1991429645,351901,92219717,184862821,474444758,406730848,153124076,547715839,131957857,208136937,3426495415,15883706,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76206509,2432543272,13304874,1,131930428,993952143,2578832,1246396429,1697568148,105661449,90623998,54948423,194137543,5005819,31755669,197706050,323776050,0,0,0,0
1009,113,8505013485,8494385008,10145462,50,382402,100533,30,1989557219,392353,92165425,183952803,475372247,406794099,153093334,547872567,129889627,208142396,3426589040,15847322,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76275990,2432578895,13282171,1,131866406,994010145,2565151,1228131718,1699914039,113356698,96765847,53779935,194099272,5037570,31756618,288191353,285395667,0,0,0,0
1009,114,8505015695,8494391368,10136392,40,385282,102573,40,1990836189,325193,92240417,187101665,472219515,406629405,153232628,547671347,131396610,208127395,3426544819,15835541,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76198367,2432576975,13274810,1,131929028,993967844,2560731,1223302237,1698983712,116884999,97216180,56089041,194136483,5007869,31755759,266157923,285587167,0,0,0,0
1009,115,8505013865,8494393238,10135422,160,386152,98863,30,1990134397,366203,92213674,184948637,474366416,406893781,152978413,547897885,130448756,208145776,3426502366,15927007,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76277770,2432538613,13317713,1,131868006,993963753,2609294,1241629399,1697148139,113704019,85295808,51183433,194103142,5034550,31765599,287926516,292211073,0,0,0,0
1009,116,8505013595,8494382637,10145932,460,383882,100653,31,1989751093,360483,92210465,186028468,473294281,406444808,153407036,547727982,130255001,208129996,3426436853,15940607,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76204508,2432511611,13326194,1,131925488,993925242,2614413,1249881799,1695024052,112802037,81088596,53251576,194136873,5008549,31755999,297903917,286579671,0,0,0,0
1009,117,8505013695,8494389678,10139362,100,383962,100563,30,1990666081,342121,92224818,185332856,473985533,406993605,152897921,547882646,130989843,208142226,3426544429,15888434,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76278880,2432537954,13317683,1,131863346,994006475,2570751,1226257293,1695822306,112277314,102913169,55551844,194101292,5036210,31769019,327297034,297452634,0,0,0,0
1009,118,8505016576,8494415969,10115011,50,383532,101983,31,1991231251,367729,92226017,186755253,472583447,406602585,153238460,547715539,131724528,208136375,3426533757,15842785,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76205637,2432555523,13292224,1,131930738,993978234,2550561,1239467529,1690677941,115821291,90199670,51918553,194141913,5002239,31757189,304507234,295674741,0,0,0,0
1009,119,8505015956,8494394378,10134392,40,386082,101033,31,1990839699,355984,92185272,184995808,474328456,406531548,153351224,547900237,131172469,208140037,3426544545,15895876,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76274801,2432551951,13316574,1,131865236,993992594,2579302,1232860820,1693395199,114856193,94149474,52261923,194102522,5035240,31754589,313196054,286205662,0,0,0,0
1009,120,8505016026,8494395058,10130722,70,386582,103563,31,1985913691,346381,92207295,183285710,476035689,407409692,152451774,547715809,126424901,208134055,3426366193,16028629,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76201567,2432454821,13402366,1,131932488,993911372,2626263,1232054093,1689270873,118221770,89441649,49975213,194138453,4999869,31752559,336396289,329556391,0,0,0,0
1009,121,8505013685,8494395438,10133372,40,384022,100783,30,1986307863,352222,92201997,182818046,476500075,407349875,152542479,547886466,126619666,208144125,3426467895,15964337,6,3,4,0,1,4484,1204,61,0,0,0,0,5,76274689,2432491481,13370345,1,131869436,993976414,2593992,1202660711,1696514903,116226215,118075029,51013324,194107852,5029150,31755299,317810875,319928971,0,0,0,0
