step,rank,full_step_ns,advance_ns,observables_ns,visit_ns,evidence_resources_ns,csv_ns,checkpoint_ns,candidate_ns,state_copy_ns,velocity_halo_ns,thermo_ns,boundary_derived_ns,flux_ns,certificate_ns,residual_ns,equivalence_hash_ns,schur_prepare_ns,krylov_ns,recovery_ns,baseline_evaluations,extrapolation_evaluations,ladder_evaluations,incomplete_evaluations,rejected_extrapolations,reported_collective_subtotal,structured_control,ibm_control,pressure_calls,pressure_prepare_ns,pressure_solve_ns,pressure_close_ns,diagonal_calls,diagonal_prepare_ns,diagonal_solve_ns,diagonal_close_ns,spatial_calls,spatial_prepare_ns,spatial_solve_ns,spatial_close_ns,A_apply_ns,M_apply_ns,arnoldi_dot_ns,arnoldi_reduce_ns,arnoldi_update_ns,final_momentum_ns,terminal_metrics_ns,boundary_ledger_ns,structured_wait_ns,structured_control_ns,dropped_loops,scalar_remap_ns,scalar_coupling_sweeps,scalar_remap_iterations,source_meta_sha256
10522,82,8664421232,8652822573,11127966,60,371548,99025,60,1895950084,411140,84600272,176420864,437990742,376435304,146066474,543603930,130405383,206971317,3678512676,16104019,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74089134,2662300158,13538239,1,132882183,1016212518,2565780,1260019338,1764972698,154976858,147694587,84229209,204047857,4526060,33174745,370416031,265500495,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,83,8664421463,8652824423,11126686,40,369949,100325,40,1894655634,423992,84592799,177904759,436451353,376386586,146156815,543372030,129351897,207021437,3678503607,16192213,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74124794,2662285009,13606282,1,132896643,1016218598,2585931,1262598596,1768367637,146905619,152334187,85692325,204081379,4493518,33175515,387588522,262532808,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,84,8664420082,8652819643,11129806,50,370938,99596,49,1895687828,416950,84590950,177926582,436479895,376339651,146226050,543545277,130146292,206981017,3678617901,16020815,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74100984,2662409874,13446524,1,132880033,1016208027,2574291,1258175893,1768455221,146851134,155026567,88088227,204046057,4529030,33174216,357131677,250322671,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,85,8664419991,8652820012,11129556,60,370389,99914,60,1895885906,414761,84606520,178965684,435390231,376183420,146388170,543351749,130568782,207031319,3678531958,16171201,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74133896,2662299989,13593890,1,132897423,1016231969,2577311,1263666854,1763957139,159352523,141959667,82936855,204070468,4505439,33175125,399111239,252975887,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,86,8664420093,8652819793,11130326,40,370269,99625,40,1895994105,382281,84619768,176441127,437972971,376213543,146291044,543584789,130474970,206983368,3678449814,16178581,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74099575,2662272508,13573719,1,132883793,1016177306,2604862,1267636631,1762516468,147476979,149793962,84891151,204046197,4528520,33174736,369188572,256710970,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,87,8664422243,8652821313,11130636,50,370179,100014,51,1896062805,393391,84627711,178414087,435931846,376100479,146452052,543376740,130750510,207017677,3678533398,16166091,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74121694,2662314330,13579100,1,132895983,1016219068,2586991,1261166531,1764491413,147447802,153996795,85975791,204083689,4491638,33174315,378616363,259852582,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,88,8664419933,8652806612,11143707,50,369968,99536,60,1893540358,426352,84570597,174915046,439498011,377430496,145083774,543581897,128021134,206977947,3678365438,16248967,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74100104,2662160981,13671866,1,132877843,1016204457,2577101,1234743382,1764502526,150466698,168226552,83851866,204049397,4520479,33179446,384227284,290997045,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,89,8664419931,8652812062,11138546,40,369089,100145,49,1892896444,412180,84586186,175935441,438447305,377347762,145180230,543354206,127613281,207018837,3678435404,16278465,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74121954,2662227916,13667643,1,132896883,1016207488,2610822,1234818409,1765406580,152235563,168280115,85629413,204090609,4479908,33181135,366891439,283940344,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,90,8664419842,8652806261,11144837,50,369629,99014,51,1893629045,407621,84592378,175153331,439271907,377393655,145147007,543546706,128103508,206968186,3678378318,16240297,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74089824,2662199232,13636805,1,132878362,1016179086,2603492,1227333699,1767333187,152337437,170771426,84432092,204048657,4522079,33176166,389222359,279605510,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,91,8664420062,8652807852,11141406,50,370378,100325,51,1893116436,396358,84594081,174993132,439387613,377507632,145030818,543357687,127826203,206993385,3678378760,16327951,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74095892,2662177983,13722858,1,132897493,1016200777,2605093,1234104193,1772383509,152007605,164442298,85074726,204096749,4472558,33181635,347973196,270961861,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,92,8664420482,8652803671,11147607,40,369288,99826,50,1893456834,444161,84540958,174166847,440260331,377370823,145086303,543645479,127926700,206969835,3678460554,16175392,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74090383,2662290898,13562430,1,132879452,1016169656,2612962,1246698408,1766690049,145785823,167045488,83692344,204049197,4520530,33176515,327193585,265351535,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,93,8664420403,8652803662,11146727,130,369478,100346,60,1892531727,386980,84613069,174815554,439561450,377282260,145267453,543350668,127233392,207006736,3678339748,16381202,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74109653,2662173692,13733128,1,132897083,1016166056,2648074,1245443932,1769077278,154224767,153350453,82914100,204074288,4496428,33177226,337316874,269340089,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,94,8664420222,8652842463,11106715,60,371388,99526,70,1893085136,371598,84624821,174435786,439990322,376672627,145817431,543606638,127547891,206975267,3678324495,16297170,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74093574,2662173321,13667616,1,132881693,1016151174,2629554,1239518188,1767559535,150149001,162164582,83976425,204048447,4521650,33176845,340630299,296055116,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,95,8664420072,8652805981,11142957,40,370799,100245,50,1893814861,403623,84602306,175352344,439020333,377418826,145141667,543351477,128509946,207028919,3678399492,16287606,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74130756,2662169013,13707815,1,132898163,1016230479,2579791,1220441857,1769209574,155100765,172812677,89675836,204094219,4476498,33181966,364608848,311527257,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,96,8664422163,8652825033,11128456,60,368399,100145,70,1895565014,370351,84649111,177168602,437248105,376167954,146355747,543565255,130028026,206988858,3678471433,16136820,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74106995,2662280247,13546218,1,132881863,1016191186,2590602,1240467957,1770805005,157930324,151554041,80962268,204045707,4534930,33167266,305526715,292783466,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,97,8664422122,8652820423,11133056,40,368389,100165,49,1895691508,415223,84597028,176781563,437597022,376456666,146108416,543323217,130400072,207031079,3678532857,16187172,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74123245,2662319289,13582230,1,132907834,1016213568,2604942,1259815636,1766268140,155236009,145771905,83129874,204083619,4487918,33183576,334317568,259920685,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,98,8664422132,8652818383,11134196,60,370188,99245,60,1895780643,392991,84613572,177140480,437303015,376334722,146173918,543568066,130238379,206969916,3678536246,16086929,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74088813,2662328299,13512028,1,132881103,1016207947,2574901,1253090039,1764440911,158821562,146908843,83850018,204045597,4523599,33181637,302142644,259232039,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,99,8664421473,8652820883,11132346,50,367918,100205,71,1895976433,402503,84596788,177895720,436474434,376330580,146241801,543335070,130683506,207047692,3678522136,16190383,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74143548,2662290367,13596441,1,132904144,1016231769,2593942,1252220898,1771680099,151677143,150607165,82064294,204083499,4492568,33176096,308854845,252087632,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,100,8664422003,8652825343,11125345,51,372179,99025,60,1895870838,382681,84594460,177313478,437125109,376199904,146326856,543572127,130345662,206985497,3678468514,16145571,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74103344,2662273087,13561150,1,132882153,1016195427,2584421,1258350766,1760445220,155722219,148000836,84551660,204047307,4535850,33166375,286452429,255587905,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,101,8664420522,8652851085,11099504,50,369729,100105,49,1895504425,368412,84664851,177090719,437278294,376071707,146496665,543332538,130186950,207031170,3678570110,16145179,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74124226,2662340081,13554708,1,132906944,1016230029,2590471,1261144476,1767082340,154645495,143920860,82371085,204077909,4493057,33180366,296958900,255750075,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,102,8664421173,8652818573,11130885,40,372970,98645,60,1895694808,412191,84576769,177441635,437003762,376169052,146356449,543548757,130172883,206973886,3678481716,16122220,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74095423,2662284359,13536709,1,132878463,1016197357,2585511,1256054559,1767330374,149486559,152460284,83797761,204046027,4524550,33182756,277891475,266120993,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,103,8664422093,8652845824,11105234,51,370928,100005,51,1896323289,405942,84609719,178740323,435627351,375987053,146592830,543336997,131012233,207031882,3678530236,16164461,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74127558,2662317168,13566259,1,132904324,1016213068,2598202,1260762229,1760640174,145468143,156609710,83508959,204077778,4491879,33180746,306881477,265449281,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,104,8664420722,8652816343,11136076,50,368528,99656,69,1893780259,391009,84626262,175652955,438734741,377378124,145160906,543524125,128292477,206996797,3678286735,16317770,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74111114,2662107809,13719698,1,132885683,1016178926,2598072,1229263745,1764053237,151469027,174131185,81816265,204050567,4515609,33181166,320487447,295754121,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,105,8664421623,8652819203,11131086,50,370389,100845,50,1893789269,369340,84630092,174436343,439930311,377162042,145405280,543315096,128520665,207055398,3678421233,16302686,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74141573,2662225247,13691573,1,132913825,1016195986,2611113,1224066255,1768237613,157283277,172043822,81093696,204090539,4483318,33177935,322759610,289994657,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,106,8664420662,8652821112,11132336,40,367938,99185,51,1893518148,317647,84698494,175778584,438613802,377326940,145152468,543591167,128018145,206972316,3678378799,16256597,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74089213,2662201433,13651515,1,132883103,1016177366,2605082,1236753148,1766965484,151633825,167958174,85180046,204050657,4534170,33166696,314507763,290149561,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,107,8664421243,8652848775,11102134,160,370068,100066,40,1893692719,354638,84645292,174690936,439670705,377616749,144880180,543411472,128403470,207047158,3678418193,16273987,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74133214,2662236586,13653954,1,132913944,1016181607,2620033,1242033846,1769822322,153408810,159312436,85043772,204105520,4472127,33167915,286283312,270429425,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,108,8664420863,8652821503,11131136,140,368589,99434,61,1893125089,382753,84619771,174674476,439727059,376737231,145792958,543549437,127619174,206982087,3678298715,16329140,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74103004,2662151681,13691986,1,132879083,1016147034,2637154,1249509380,1769596635,154521933,151456260,87351505,204048857,4522890,33179536,284204577,273877892,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,109,8664420963,8652813593,11138506,50,368779,99985,50,1894000682,359311,84647811,175678114,438685969,377505130,145042702,543342757,128714906,207062410,3678321176,16411483,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74148545,2662158601,13757579,1,132913865,1016162575,2653904,1245328152,1769611240,147848323,162847571,89662947,204070918,4497048,33178826,289683945,275923069,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,110,8664421262,8652814672,11135656,160,370998,99706,70,1893549872,381038,84635073,173172428,441233607,377517710,145010762,543538605,128041567,206986206,3678368909,16246736,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74105713,2662187293,13645204,1,132880493,1016181616,2601532,1238349608,1764445400,155782517,161065900,86726155,204049097,4520540,33180086,279429112,288503462,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,111,8664421232,8652811512,11140676,40,368729,100225,50,1893695617,351516,84656593,176629094,437735398,377641129,144907703,543363060,128380879,207066472,3678341906,16373570,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74152767,2662150650,13748957,1,132913705,1016191256,2624613,1209387174,1769230761,155970571,182055194,84709948,204095029,4477998,33178456,289823962,326917960,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,112,8664418843,8652813353,11134666,40,371338,99396,50,1896018905,373421,84633681,177315529,437088094,376592255,145929899,543593277,130477009,206988038,3678511125,16096408,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74105425,2662312688,13513757,1,132882613,1016198437,2582651,1242187706,1770418890,157951374,155129108,83321791,204042707,4537620,33167175,211798501,317066491,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,113,8664421642,8652845865,11105764,50,369778,100125,60,1895959918,405181,84605930,177691878,436689266,376672317,145869205,543351778,130659055,207062851,3678519036,16177042,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74154447,2662311148,13576020,1,132908404,1016207888,2601022,1230948074,1768925119,158722083,166109396,86650218,204073888,4498709,33175426,324770016,279132110,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,114,8664423222,8652807152,11145367,40,371889,98734,40,1895642366,358247,84651734,177432132,436997314,376170112,146312856,543613439,130093749,206990069,3678492525,16117999,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74103516,2662312639,13520977,1,132886553,1016179886,2597022,1261263084,1764634656,148141022,154387826,82845270,204046787,4525960,33176105,304898004,284742102,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,115,8664423802,8652820783,11131735,51,370928,100256,49,1895549740,376261,84620120,176780943,437600521,376752162,145820123,543336616,130248113,207044670,3678525706,16155891,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74136686,2662342090,13538408,1,132907984,1016183616,2617483,1251467522,1767720504,150506800,158358804,83844856,204080268,4492539,33181286,327468203,287042698,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,116,8664422133,8652798972,11152307,40,371209,99554,51,1895283229,372721,84621690,177540629,436876297,376312370,146152836,543654963,129737292,206988138,3678475114,16143611,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74109145,2662300979,13535518,1,132878993,1016174135,2608093,1252403202,1763345094,156361759,152776220,85154341,204043177,4530840,33173995,291082339,283962836,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,117,8664421271,8652815932,11134366,50,371109,99774,40,1895928919,365511,84634192,178099177,436286416,376315110,146222231,543369659,130622115,207050501,3678555149,16148589,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74142647,2662340971,13554847,1,132907854,1016214178,2593742,1277867073,1764948210,152422517,132192156,88940625,204071218,4501769,33180666,340964549,283074834,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,118,8664423053,8652820933,11133016,50,369608,99386,60,1894954252,379140,84601031,176505797,437941250,376206362,146311087,543563467,129431448,206985878,3678499946,16106579,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74109625,2662307690,13516137,1,132876253,1016192256,2590442,1245813599,1765929443,154591733,157448119,84606223,204043067,4529820,33180286,301271775,287055878,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,119,8664421742,8652808263,11141855,51,371479,100014,80,1895913328,391009,84622094,177334060,437047722,376424218,146148746,543338627,130593093,207054660,3678546979,16134409,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74147076,2662342861,13535937,1,132907584,1016204118,2598472,1248325729,1763656826,151133201,161656792,85878001,204089179,4483658,33176056,327886235,279704487,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,120,8664422293,8652794512,11159407,160,368688,99476,50,1893616723,368410,84632501,173920396,440474718,377091659,145413711,543592677,128108549,207000016,3678313726,16284699,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74120904,2662153201,13666006,1,132879112,1016160525,2618693,1222130052,1760016808,155851835,178790278,84512081,204049727,4517079,33182696,327270273,316142822,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,121,8664422483,8652829524,11121555,140,371018,100096,150,1893509347,400228,84601223,174680495,439689688,376949743,145536145,543401170,128230473,207051581,3678400798,16302459,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74142787,2662222713,13669305,1,132908794,1016178085,2633154,1211969085,1767103027,160200120,178348914,84506948,204087579,4483167,33179486,351736530,315343502,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,122,8664422383,8652828214,11123215,50,371648,99196,60,1893219011,320855,84672853,174520519,439903708,376973253,145503226,543599208,127706828,206991408,3678371418,16243435,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74109335,2662211653,13620942,1,132882073,1016159765,2622493,1216169639,1767696378,159163817,175136635,87002056,204049537,4523970,33176365,328537317,324366583,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,123,8664422663,8652785601,11165658,140,370838,100376,50,1893600729,368840,84635263,176198244,438174249,377385503,145147797,543362929,128310006,207034727,3678392921,16283127,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74125844,2662219555,13660054,1,132908883,1016173366,2623073,1216955052,1769682868,152245694,179107140,87242265,204092389,4475148,33180575,316506790,312433608,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,124,8664422313,8652778671,11172298,40,371489,99765,50,1893290705,353437,84635224,175214933,439211325,376606603,145882214,543607399,127763051,206984317,3678321968,16300258,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74103624,2662178524,13664564,1,132880693,1016143444,2635694,1229290898,1767102127,154553496,172033142,86123551,204050257,4521470,33175645,316506540,324364246,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,125,8664422893,8652826983,11123996,40,370919,100905,50,1893699164,368650,84642162,175691805,438671439,377164642,145373019,543353048,128418393,207033449,3678335617,16368613,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74124415,2662196753,13700837,1,132909034,1016138864,2667776,1217240636,1767365987,154092116,177879371,85772041,204082009,4489467,33178317,282203899,324809444,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,126,8664421983,8652791132,11159167,40,372178,99406,60,1893381921,354289,84638423,175960550,438465108,377147391,145299943,543639991,127861127,206978016,3678398431,16233535,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74099733,2662157982,13690206,1,132878283,1016240449,2543329,1224822986,1769329740,152308017,175637195,84357530,204049917,4524270,33177626,293310389,309644490,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10522,127,8664420112,8652789431,11159917,40,370869,99805,50,1893912445,385070,84626271,174256256,440118458,377469029,145067292,543365678,128608533,207048260,3678361847,16315290,6,2,4,0,0,4464,1204,58,0,0,0,0,5,74139395,2662183222,13689806,1,132908865,1016178625,2625484,1199494477,1770884172,165174347,179368062,85994615,204091419,4479448,33178606,322838329,339378089,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10523,0,8888886903,8877239391,11175048,60,350487,121846,71,2064908384,326377,95797446,192668797,503036444,409631460,166005963,561664779,135758516,207553344,3768580253,15810033,6,3,4,0,1,4382,1160,61,0,0,0,0,5,75184689,2519570260,13288005,1,132368655,1249009993,2522028,1370073408,1688973168,168517429,150300648,94079094,202560109,4658756,33176046,277416428,309458369,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10523,1,8888888103,8877346937,11070992,50,347707,122366,51,2064786566,373290,95768936,191751130,503863856,409655840,166071037,561456679,135829090,207497769,3768503930,15982162,6,3,4,0,1,4382,1160,61,0,0,0,0,5,75179406,2519497427,13412091,1,132318363,1249006503,2570071,1363486316,1691310879,158886576,166750903,96100014,202594731,4629575,33150584,257130115,294512385,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10523,2,8888890382,8877257801,11156407,49,352889,123196,40,2064350264,303149,95803165,191204161,504537219,409602229,165950710,561702242,135228782,207511002,3768542942,15852493,6,3,4,0,1,4382,1160,61,0,0,0,0,5,75153398,2519542409,13321604,1,132357604,1249000533,2530889,1371777163,1700715548,167657527,142441779,96159813,202559099,4660376,33154024,242562460,293841610,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10523,3,8888888041,8877268922,11148906,50,347977,122137,49,2064845360,354330,95747945,191858475,503813982,410109885,165568278,561480563,135882201,207532131,3768504439,15923679,6,3,4,0,1,4382,1160,61,0,0,0,0,5,75217989,2519506517,13350328,1,132314142,1248997922,2573351,1344965540,1691419641,162386781,171519063,94752769,202592600,4628735,33151835,275878284,289481943,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10523,4,8888889112,8877283632,11132636,49,351358,121386,51,2064369618,375361,95693723,192607452,503148579,409238399,166367842,561645070,135264741,207563565,3768554411,15818855,6,3,4,0,1,4382,1160,61,0,0,0,0,5,75196310,2519535437,13311158,1,132367255,1249018974,2507697,1363559502,1687630504,163287477,158564553,96225115,202553978,4664747,33154825,236512091,272048816,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10523,5,8888888492,8877345917,11070031,40,349848,122607,49,2064642151,328099,95837778,190927297,504674808,409636578,166047865,561488082,135682392,207578285,3768480199,15898277,6,3,4,0,1,4382,1160,61,0,0,0,0,5,75262513,2519452345,13352997,1,132315772,1249027854,2545280,1351928293,1691563322,155296631,178884107,95824911,202580180,4637355,33154954,286038675,285588307,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10523,6,8888889181,8877244220,11175238,40,347507,122116,60,2064326173,369218,95723934,190016022,505755421,409461709,166132112,561667320,135179207,207601667,3768485137,15853226,6,3,4,0,1,4382,1160,61,0,0,0,0,5,75235072,2519489835,13320027,1,132366595,1248995302,2533199,1348791824,1689684718,166836422,167890481,93585123,202553939,4668366,33158275,218655588,291310233,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10523,7,8888888572,8877245211,11172458,40,348127,122656,80,2064617138,343097,95785257,192459146,503203421,409250919,166404674,561504141,135649412,207525181,3768487498,15912319,6,3,4,0,1,4382,1160,61,0,0,0,0,5,75211729,2519481315,13355489,1,132313452,1249006183,2556830,1359950524,1690131634,165579851,161304866,89477027,202592410,4644996,33152944,234525382,282560018,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10523,8,8888889452,8877276582,11139526,40,350567,122647,90,2062272159,335537,95757694,188829533,506912579,410409049,165212102,561620168,133174415,207511450,3768384823,16013416,6,3,4,0,1,4382,1160,61,0,0,0,0,5,75154766,2519448273,13423584,1,132356684,1248936550,2589832,1317141082,1684689228,175812024,184392156,91619937,202560859,4680978,33138263,298104132,316746355,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10523,9,8888886881,8877268631,11145686,140,350358,122006,60,2061762535,344038,95856140,189635462,505925171,410408989,165294857,561448769,132825219,207534691,3768364623,16069356,6,3,4,0,1,4382,1160,61,0,0,0,0,5,75218609,2519382191,13468984,1,132316082,1248982432,2600372,1308100742,1690883563,166995652,194419387,94250327,202590720,4618615,33164314,289672843,313311265,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10523,10,8888889353,8877273833,11140466,40,352758,122196,60,2061899041,359010,95801706,190076276,505651246,410779877,164803073,561662301,132742572,207529114,3768514330,15874606,6,3,4,0,1,4382,1160,61,0,0,0,0,5,75176610,2519460774,13401491,1,132352504,1249053556,2473115,1312907388,1692938544,165075845,196724015,97350105,202560439,4655726,33161385,254402349,313975436,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10523,11,8888886983,8877348017,11065631,40,351648,121596,51,2062064518,364529,95779056,188593181,507054876,410086073,165596721,561478380,133086661,207525243,3768319740,16097358,6,3,4,0,1,4382,1160,61,0,0,0,0,5,75206570,2519372100,13487035,1,132318673,1248947640,2610323,1329471479,1692978971,165793316,179448299,95664689,202598111,4615924,33180276,267412210,323334503,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10523,12,8888888521,8877264771,11151797,40,350007,121857,49,2062208188,386090,95695471,189661285,506101598,410376336,165229594,561615409,133119933,207570796,3768365030,15991123,6,3,4,0,1,4382,1160,61,0,0,0,0,5,75216412,2519402869,13427013,1,132354384,1248962161,2564110,1427081611,1689951711,158869323,88403897,95755330,202559419,4658026,33157094,243188556,320121083,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
